lga_name,year,facilities_per_10k,avg_distance_km,u5mr_mean,coverage_5km,towers_per_10k,population_density,pop_pct_60min
Obanliku,2024,-1.1317979,0.72988904,-0.35109875,0.08805444,0.3882528,-0.06316687,0.19728646704121772
Onuimo,2024,0.45558295,-0.52065283,0.522551,-0.25768727,0.27603257,0.14315933,-0.27313024482739884
Qua'An Pan,2024,-1.0468868,0.5742788,0.7710956,0.17591535,0.3550363,-0.13384022,1.0279553931693164
Ngor-Okpala,2024,-0.51555175,0.2583141,0.5696041,-0.26224527,-0.31773585,0.009996038,-0.27313024482739884
Ona Ara,2024,0.064759746,-0.1362937,0.32986078,-0.048498485,0.25675723,0.16975693,-0.27313024482739884
Igbo-Eze North,2024,0.117666334,-0.5022995,-1.2061852,-0.28646773,0.14563651,0.1348801,-0.27313024482739884
Oju,2024,-1.0790037,-0.17590599,-0.76640666,-0.0998814,0.2996683,-0.06581352,-0.128628760950482
Boluwaduro,2024,-0.012663476,-0.60106367,-1.2191638,-0.13041824,0.12237803,0.10151327,-0.27313024482739884
Shinkafi,2024,-0.04911141,0.3086983,-0.880484,0.14713675,0.3164556,-0.045314033,0.5646922201064878
Orsu,2024,-0.44699338,-0.39306238,0.502957,-0.24582385,0.37449813,0.19527172,-0.27313024482739884
Anaocha,2024,0.44301474,-0.26521868,0.18327141,-0.25400046,-0.116974466,0.1739684,-0.27313024482739884
Bekwarra,2024,-1.1535003,-0.6993746,-0.78752637,-0.27740833,-0.15410484,-0.030504942,-0.27313024482739884
Umu-Nneochi,2024,-0.2769611,-0.6625207,-1.2295034,-0.051554073,-0.009945007,0.10631772,-0.27313024482739884
Ose,2024,0.52548885,0.5913382,-0.9854553,0.27879345,0.23496671,-0.09520126,-0.12118908059246239
Nnewi North,2024,-1.183997,-0.4050488,0.7639608,-0.24535477,-0.16208814,0.14470658,-0.27313024482739884
Akoko North West,2024,0.9183046,0.38576803,-1.1767571,0.14355694,-0.0011629476,0.11174866,-0.27313024482739884
Ilesha East,2024,0.1008457,-0.2593955,0.5286283,-0.24533316,-0.34586102,0.12543201,-0.27313024482739884
Njikoka,2024,0.15996523,-0.5327219,-1.216893,-0.26134998,-0.3321983,0.1676555,-0.27313024482739884
Ohaji/Egbema,2024,0.046552513,0.7180501,1.2413226,0.17687733,-0.19858508,0.0136192525,-0.27313024482739884
Gombe,2024,0.6046783,-0.5436117,-0.9935727,-0.2548912,-0.2568017,0.16614072,-0.27313024482739884
Owerri Municipal,2024,-1.1233338,-0.40791,-0.8719659,-0.25206202,-0.3814628,0.15654647,-0.27313024482739884
Keana,2024,-0.28861654,0.19362856,1.0462772,0.18220173,-0.026851263,-0.13858967,0.6127640008813827
Ohaukwu,2024,-0.9235752,-0.37862995,-0.017531356,-0.13863376,0.030863365,-0.0052946093,-0.26855197999169467
Gbonyin,2024,0.08970836,-0.5418802,-1.1784903,-0.1563812,0.06346643,0.0316443,-0.27313024482739884
Isiala Mbano,2024,0.10876006,-0.29297706,-0.94509697,-0.266444,0.20271017,0.1685768,-0.27313024482739884
Irepodun/Ifelodun,2024,-0.2039725,-0.16222464,-0.93693954,-0.25598735,-0.14829388,0.062392965,-0.27313024482739884
Obowo,2024,-0.7516628,-0.2997416,0.50282544,-0.2435344,-0.17644542,0.13755257,-0.27313024482739884
Isuikwuato,2024,-0.6784934,-0.23255035,0.5821535,0.030479332,0.07692625,0.029833075,-0.27313024482739884
Makurdi,2024,-0.67236984,-0.619224,-1.0448948,0.08447016,-0.34758204,0.043982513,-0.20731768781414964
Gboko,2024,-0.33578554,0.34025675,-1.2126753,0.04756631,-0.25142363,-0.00019114024,-0.22791987957481896
Ife Central,2024,-0.031213963,0.35064867,-1.192311,-0.25207213,-0.17611235,0.110174365,-0.27313024482739884
Isiala-Ngwa North,2024,-0.7005561,-0.257073,-1.207608,-0.26076967,-0.12645143,0.075778425,-0.27313024482739884
Yakurr,2024,-0.08036243,0.17640577,1.2751358,0.17812386,0.030194752,0.038572807,-0.21876334990341015
Billiri,2024,-0.45820796,-0.40957105,-0.27612054,-0.23277535,0.06927269,-0.009205676,-0.018750404893578765
Dunukofia,2024,-1.0910145,-0.69342935,-1.2309047,-0.2707979,-0.31801173,0.090947874,-0.27313024482739884
Osisioma Ngwa,2024,-0.5577548,-0.57887197,-0.3465167,-0.23982905,-0.331692,0.12570715,-0.27313024482739884
Ola Oluwa,2024,-0.7652859,-0.4202339,-0.95589715,-0.26024055,-0.062826715,-0.049881965,-0.27313024482739884
Wamba,2024,-1.1102532,-0.4074031,-1.2609361,-0.1419803,0.3658684,-0.17211889,0.1866992296086514
Boripe,2024,-0.41406995,-0.66019136,-1.187032,-0.25459677,0.23327565,0.1583832,-0.27313024482739884
Yala,2024,-0.9163265,0.17276925,-1.209721,-0.10985786,0.1733049,-0.079383,-0.13234860112949162
Aguata,2024,-0.21820979,-0.6924909,0.056029037,-0.25649023,0.14296539,0.16327152,-0.27313024482739884
Calabar Municipal,2024,-0.69672376,-0.7413142,-1.2252911,-0.25222728,-0.3767525,0.13017532,-0.2708411124095467
Onitsha North,2024,-1.0843639,-0.6502709,-1.0146887,-0.26036957,-0.3600061,0.15707712,-0.27284410327516717
Ukum,2024,-0.61040604,-0.006038606,0.99190325,-0.033428524,0.34166908,-0.045605194,-0.21418508506770595
Isa,2024,0.42153087,0.5013042,0.9395408,0.267742,0.28079304,-0.14442118,0.0948477913423341
Ogun Waterside,2024,-0.73854744,-0.33306536,0.21995766,0.16709465,0.023931883,-0.1475344,0.09570621599902869
Ifelodun,2024,-0.7285653,-0.60172105,-1.2266899,-0.019237746,-0.25378412,0.123336375,-0.27313024482739884
Arochukwu,2024,-0.32733837,0.16932636,-0.6863772,-0.13701822,-0.08859765,0.07726486,-0.23192586130606024
Ijebu Ode,2024,-0.9711877,-0.3353523,1.317724,-0.25005347,-0.35076723,0.10913885,-0.27313024482739884
Magumeri,2024,1.0035689,0.6836134,0.60277164,0.30840585,0.3266065,-0.15430534,-0.17441140930752483
Boki,2024,-1.057991,0.5151369,-0.109120436,0.20021734,0.3145116,-0.14415987,-0.016461272475726665
Kwami,2024,-0.18491726,0.7551929,1.0589393,0.18373102,-0.022858676,-0.07734038,0.09341708358117659
Ekiti East,2024,0.55593103,0.5841625,1.285567,-0.027072614,-0.09724878,0.12923664,-0.27313024482739884
Moro,2024,-1.0647789,0.76241,-1.2158189,0.2990274,-0.38372973,-0.1418771,0.4502355992138803
Ezinihitte,2024,0.046806008,-0.29047567,0.9061358,-0.25680014,0.15688944,0.14089106,-0.27313024482739884
Kala Balge,2024,0.38475713,0.6724067,0.63451034,0.30564755,0.3076823,-0.140132,-0.0055878934909290865
Awe,2024,-0.81159264,0.78460693,0.24037492,0.27106485,0.3707411,-0.12701827,0.9861787265435146
Orolu,2024,0.79119354,0.3444161,-0.94329077,-0.29224238,-0.045982447,0.10952779,-0.27313024482739884
Obubra,2024,-0.8057285,0.39909354,-0.4379135,0.21927308,-0.18504657,-0.10416358,-0.15295079289016095
Akoko-Edo,2024,0.640569,-0.44923514,-0.078357436,0.10045616,0.019009367,-0.059484858,-0.2167603590377897
Osogbo,2024,-1.1295391,-0.44542417,1.1656355,-0.25083163,-0.38751754,0.107737355,-0.27313024482739884
Ise/Orun,2024,-0.34402663,0.18060242,-1.2044889,0.15018806,0.1840964,0.022761604,-0.2522419115144979
Njaba,2024,0.8836039,-0.50382566,0.5243172,-0.26206434,0.28178602,0.1761939,-0.27313024482739884
Obi,2024,-0.9350328,-0.085462034,1.2660767,-0.14637114,0.1467161,-0.035390455,-0.25166962841003493
Buruku,2024,-0.93414164,-0.041740865,-1.19979,-0.15795508,-0.05179747,-0.070364386,0.5638337954497932
Obudu,2024,-0.91141665,-0.51752114,-1.1845789,-0.098197185,0.09199822,0.07092558,-0.2719856786184726
Orlu,2024,-1.1684293,-0.5589954,0.74875265,-0.25153014,-0.13556884,0.10506916,-0.27313024482739884
Iwo,2024,-0.41843197,0.03715504,-1.1890882,-0.24822642,-0.15413511,0.1214365,-0.27313024482739884
Awka North,2024,-0.75433695,0.5995469,-1.2159244,-0.03846076,-0.2875959,0.056407817,-0.2631152904992959
Tarka,2024,-1.1827104,0.16664028,0.2222684,-0.28480208,-0.35241833,-0.06262603,-0.1532369344423926
Umuahia North,2024,-0.8797244,-0.66701066,-0.89144534,-0.26386616,-0.33152473,0.093824014,-0.27313024482739884
Odo Otin,2024,-0.18969136,-0.61312103,-1.2284317,-0.103197545,0.17323215,0.112523094,-0.27313024482739884
Ihiala,2024,-0.48107812,-0.6546355,0.37450355,-0.052177496,-0.2734316,0.14091319,-0.2711272539617784
Ilesha West,2024,-1.0942336,-0.46309346,-1.2469126,-0.26637292,-0.3300669,0.11219751,-0.27313024482739884
Kaltungo,2024,-0.6066451,0.39754838,0.19527791,0.022007737,-0.14819483,-0.047577605,0.23934927521925092
Irepodun,2024,0.46319526,-0.30272272,-0.9914812,-0.28967124,0.07768783,0.1692996,-0.27313024482739884
Ebonyi,2024,-1.1197891,-0.56994784,-0.93316036,-0.27839825,-0.29112816,-0.025185937,-0.27313024482739884
Lafia,2024,-0.77599335,0.37117636,1.1947721,0.08655337,-0.33502018,-0.102255836,0.057077106447773834
Ijebu North,2024,0.32588637,0.22428384,-0.6490312,0.2711611,-0.273352,0.021699127,-0.25996773342474916
Ndokwa West,2024,0.5003772,0.63913876,-0.95961004,0.088457994,-0.22468036,-0.020471128,-0.2711272539617784
Ikeduru,2024,-0.6820009,-0.33403012,0.89627004,-0.24535239,0.052580383,0.1166976,-0.27313024482739884
Okehi,2024,0.90104103,0.75951964,-1.1855797,0.33835492,-0.06354416,0.094839275,-0.15008937736784592
Yamaltu/Deba,2024,0.028919242,-0.49639875,1.2247205,0.035860818,0.15072691,-0.07856237,0.01959256310544483
Emure,2024,0.45018417,0.3670878,-1.2051588,-0.30806643,0.18746065,0.064637765,-0.1852847882923228
Ikere,2024,0.18637827,-0.61571395,-0.38246167,0.104461454,-0.18279116,0.104575105,-0.27313024482739884
Oguta,2024,-0.34366822,0.59328866,-0.32993445,0.19124755,0.04539258,0.08067668,-0.24451608960424698
Konshisha,2024,-0.83332413,0.58449906,-1.019872,0.034133267,0.24404716,-0.09717932,-0.19100761933695287
Ejigbo,2024,-0.89954,-0.20845379,-0.0065992754,-0.25112784,-0.07442858,0.06303772,-0.27313024482739884
Gwer West,2024,-0.008967328,-0.078867644,0.22764933,0.09696963,0.33530414,-0.09982985,0.2802675171883583
Etung,2024,-0.9343087,0.6787075,-1.1904961,0.27024508,0.35206378,-0.12707831,-0.0015819117596878097
Ekwusigo,2024,-0.38707298,-0.6059703,-1.2077025,-0.25921953,-0.3028759,0.114083275,-0.27313024482739884
Ijero,2024,0.7560282,-0.6190298,-1.254765,-0.080531485,0.3268085,0.13897267,-0.27313024482739884
Ugwunagbo,2024,-0.90753853,-0.480524,-0.66387427,-0.2648843,-0.20397723,0.10664191,-0.27313024482739884
Olorunda,2024,-0.003820004,-0.28060716,0.7267985,-0.2507128,-0.34123853,0.118893504,-0.27313024482739884
Nasarawa Egon,2024,-0.95957285,0.66070807,1.3327866,0.0568233,-0.2718815,-0.073453225,0.4241967179608122
Ede North,2024,-0.9408173,-0.32610026,-0.41265795,-0.24536702,-0.32240763,0.12813893,-0.27313024482739884
Afikpo South,2024,0.16269208,0.17449988,-0.66895026,0.07888997,0.22108471,0.11071786,-0.27313024482739884
Oru West,2024,-0.9258204,-0.5235599,-0.7573393,-0.24746652,-0.21042134,0.11719488,-0.27313024482739884
Anambra East,2024,0.1981069,0.62094903,1.3358761,0.28250852,-0.16654792,0.09028354,-0.2528141946189612
Vandeikya,2024,-0.004868709,-0.25175783,-0.91623735,-0.2712956,0.114550784,0.051901266,-0.27313024482739884
Atakunmosa West,2024,-0.8902233,-0.4354961,-0.95535606,-0.2706603,-0.27398744,-0.07509954,-0.27313024482739884
Ogbaru,2024,-0.74616826,0.5325144,-0.7400203,-0.033288732,-0.28628665,0.1257114,-0.13463773354734374
Ikwuano,2024,-0.2655066,-0.32976344,-0.43349692,-0.25857916,0.07475928,0.06464609,-0.27313024482739884
Keffi,2024,-0.7211113,0.17450535,-0.9775474,-0.26737314,-0.3442994,0.0890211,-0.27313024482739884
Adavi,2024,0.5036128,0.43496302,-0.15603538,0.29521495,-0.3078788,0.12133566,-0.1706915691285152
Oru East,2024,-0.4437139,-0.24790832,1.3134031,-0.2381088,0.015362114,0.12492452,-0.27313024482739884
Remo North,2024,-0.513311,-0.50977486,0.22241054,-0.14184903,-0.33193505,0.012357075,-0.27313024482739884
Karu,2024,-0.92325723,0.57756686,0.20890272,0.11875163,-0.37233123,-0.13199244,-0.22791987957481896
Ikenne,2024,0.24239865,-0.51031476,-1.2645555,-0.26274323,-0.33589312,0.11144202,-0.27313024482739884
Ila,2024,-1.1556482,-0.07101488,-1.2079521,-0.29168198,-0.033576317,-0.035868116,-0.27313024482739884
Doma,2024,-0.84779966,-0.2985801,-1.0133317,0.25961894,0.3185405,-0.17849587,0.698320324998607
Nafada,2024,0.40648335,0.12419076,0.49988952,0.1510406,0.31325167,-0.09088749,0.2699664213080236
Gwer East,2024,-1.0295591,0.6265576,-1.197166,0.06405844,-0.30891952,-0.14266771,0.0719564671638127
Efon,2024,-0.5971138,-0.30519912,1.0588915,-0.24747103,-0.13167827,0.047683507,-0.27313024482739884
Ihitte/Uboma,2024,0.41363794,-0.22551271,-1.232901,-0.28918546,0.121201746,0.1519126,-0.27313024482739884
Ekiti West,2024,0.5180448,-0.17023212,-1.2382957,-0.30487207,0.014571399,0.07205499,-0.27313024482739884
Atisbo,2024,0.42731324,0.57137936,-0.89883155,0.346,0.0061966227,-0.16377561,0.5475237269725968
Isu,2024,0.4728466,-0.74171627,0.515341,-0.2697664,0.2777585,0.15370788,-0.27313024482739884
Ogbadibo,2024,-0.93625647,-0.62327546,0.38418165,-0.13313885,-0.24876809,-0.01512883,-0.27313024482739884
Atakunmosa East,2024,-0.88053983,0.17260933,-0.9831055,-0.27058464,0.35389334,-0.018822905,-0.27313024482739884
Akwanga,2024,-1.1449065,0.17741737,-1.2524542,-0.15862027,-0.37148425,-0.11172489,-0.15609834996470762
Rafi,2024,-0.82111394,0.22493762,-1.2255301,0.20407824,-0.16323198,-0.16119681,0.45910598733305746
Odukpani,2024,-0.59712034,-0.30332693,-1.198324,0.14293115,-0.29275927,-0.08722585,-0.14923095271115133
Gbako,2024,-1.05539,-0.04582206,-1.2021329,-0.09916615,0.12946644,-0.13266373,0.3515167636940063
Ukwuani,2024,0.36288065,0.54586554,1.3204141,0.12987053,-0.047845528,0.07015207,-0.27313024482739884
Awka South,2024,-1.0434979,-0.47212854,-0.35483205,-0.24984944,-0.39432475,0.1184006,-0.27313024482739884
Gurara,2024,-1.1111016,-0.17004544,1.2566407,-0.054579094,-0.35270932,-0.099043556,0.1094410105061417
Kontagora,2024,-0.2312871,-0.6383468,0.7962525,0.2828114,-0.34748822,-0.14112279,-0.27026882930508384
Mashegu,2024,-0.24967238,0.73502356,-0.31879452,0.3229209,-0.16249283,-0.12744835,0.22017779121973913
Wushishi,2024,-0.97217435,0.6363476,-0.36548826,0.20178199,-0.17374721,-0.13476603,0.8943272882771971
Shiroro,2024,-1.0316042,-0.19431418,0.67409855,0.23661448,0.37553155,-0.12579246,0.6665586127009084
Borgu,2024,-0.53213483,0.759188,-1.1248176,0.374501,0.061855175,-0.14801998,0.32805315641102195
Lapai,2024,-1.1377689,0.59766626,-0.7929784,0.16032407,-0.25174397,-0.13305117,0.2550870605919844
Akoko South West,2024,0.21525775,0.57570225,-0.72511613,0.23851362,-0.1613739,0.1473022,-0.27313024482739884
Rijau,2024,-0.27366787,-0.28782743,-0.39354002,0.21365978,0.15335006,-0.16146576,-0.15466764220355012
Chanchaga,2024,-0.22087574,-0.65841806,-0.3659568,-0.23411006,-0.3247363,0.16292581,-0.27313024482739884
Mariga,2024,0.13098222,0.69111764,-0.3406607,0.26858306,-0.17192812,-0.13984306,-0.23278428596275483
Munya,2024,-1.0117173,0.15408026,-1.2324756,0.22750023,0.3557459,-0.16858636,0.6542545259549529
Bosso,2024,-0.8910112,-0.18447636,-0.9585943,0.1678444,-0.30999696,-0.14458026,0.23362644417462047
Suleja,2024,0.5157935,-0.28243354,0.8851376,-0.25850484,-0.34594205,0.1585057,-0.2708411124095467
Paikoro,2024,-1.1040308,0.21269774,-0.26934654,-0.037884716,-0.29448953,-0.12532128,0.24707509712950224
Kanke,2024,-0.8824091,-0.29072917,-1.1714671,-0.15458825,0.14232233,-0.086795904,0.39701327049881785
Jos North,2024,0.09731971,-0.61719877,0.37446955,-0.23913024,-0.33218053,0.13058051,-0.27313024482739884
Jos East,2024,-0.76906264,-0.141703,-1.2103794,0.12961377,0.35824397,-0.11008666,0.3148906450083719
Oredo,2024,0.23385638,-0.6451033,-0.987777,0.25537702,-0.3428347,0.16644508,-0.27141339551400967
Patani,2024,0.5532182,0.38384593,-0.77520216,0.041574776,-0.11170909,0.055634573,-0.2542449023801187
Shendam,2024,-0.65441036,0.2038907,0.77597183,0.14239252,0.31779692,-0.12537487,1.0342505073184098
Egor,2024,0.5045158,-0.5931833,-0.7571001,-0.2516418,-0.34472764,0.15982917,-0.27313024482739884
Langtang North,2024,-0.9680062,-0.032010525,-0.3318018,-0.109600194,0.38637286,-0.05243195,0.004713202389405568
Jos South,2024,-0.3395645,-0.17029218,-0.7597598,-0.26333633,-0.3388197,0.072860226,-0.27313024482739884
Mikang,2024,-0.5781438,-0.7304545,1.3445027,-0.090169325,0.34096053,-0.10145903,1.2050770140006264
Barkin Ladi,2024,-1.1074932,-0.6258878,1.2678438,-0.13640307,0.028193502,-0.08453129,-0.07998469707112377
Pankshin,2024,-0.7181774,-0.09933942,0.055067662,0.0071156886,0.05206538,-0.07307548,0.27082484596471823
Bokkos,2024,-1.0799913,0.20656535,0.6351364,-0.083601385,0.40438822,-0.0765751,0.24993651265181724
Wase,2024,-0.725431,0.7867349,-0.56820416,0.32187045,0.34478742,-0.11421657,1.230257470597
Bassa,2024,-0.3249759,0.5639378,1.0355549,0.19398205,-0.14231929,-0.059924353,0.3489414897239225
Orumba South,2024,-0.43372053,-0.46270913,-1.2178575,-0.25019708,0.2780052,0.147874,-0.27313024482739884
Kanam,2024,-0.22252387,-0.4948453,1.2864176,0.22363615,0.15635175,-0.16626786,0.6041797543144372
Langtang South,2024,-0.7684262,0.34067753,-1.181893,0.096251786,0.34686556,-0.13775901,0.7489673797435857
Mangu,2024,-0.6505964,0.18871938,1.1190543,0.0048059886,0.018608546,-0.044598076,-0.11260483402551691
Tafa,2024,-1.1532518,-0.36080635,-0.78504604,-0.112781346,-0.34179938,0.09191597,-0.27313024482739884
Magama,2024,-0.299254,0.20706254,1.2898153,0.22148271,-0.21031746,-0.14496876,-0.23621798458953278
Agwara,2024,-1.0432234,-0.310518,-0.36444312,0.16725071,0.3603054,-0.1456387,-0.07197273360864122
Riyom,2024,-0.6040549,-0.27985445,-1.211103,-0.03934675,-0.20062159,-0.08712212,0.39958854446890163
Rabah,2024,0.8090645,0.61431855,-1.0531679,0.3059757,0.31100723,-0.16023894,0.8170690691746872
Ikwo,2024,-0.90962136,0.49301794,-0.9597917,-0.2822423,0.34471047,0.024529943,-0.26626284757384255
Safana,2024,0.13473493,0.71106446,0.56596154,0.26688954,0.32006437,2.359374e-05,1.2803322422375158
Ajeromi/Ifelodun,2024,1.0764294,-0.6897739,-1.1684396,-0.28647766,0.103704795,0.1801785,-0.27313024482739884
Koko-Besse,2024,0.09476874,-0.59891343,1.2191384,0.16636749,0.043360114,-0.12315355,0.5861528365238516
Epe,2024,0.41173133,0.1731771,-0.8780398,0.23691307,-0.34784412,-0.059465088,-0.13978828148751127
Sumaila,2024,0.9166968,0.280375,1.2578412,0.23534521,0.32356343,-0.0072489213,-0.2468052220220991
Ogori/Magongo,2024,-0.5309159,-0.4988687,-0.036101148,-0.2470883,-0.10526222,0.07405312,-0.27313024482739884
Amuwo Odofin,2024,0.011984852,-0.5088949,-1.2424929,-0.25223684,-0.35209054,0.16986951,-0.14636953718883589
Tsanyawa,2024,0.8863712,0.473913,0.78410244,-0.3041591,0.23237504,0.013602581,-0.2674074137827684
Ibeju Lekki,2024,-0.7092268,-0.1512939,0.238497,-0.12098896,-0.349889,0.03011639,-0.19730273348604624
Ajaokuta,2024,-0.55809796,0.18211444,1.3049488,0.25540453,-0.14395377,-0.13841197,0.09599235755126036
Irepo,2024,0.69162387,0.675013,-1.1455034,0.33203477,0.13699193,-0.042861786,0.03103822519470533
Isoko North,2024,0.65950406,-0.56324214,-1.2252245,-0.15437183,-0.08837618,0.05062555,-0.2674074137827684
Ezeagu,2024,-0.529571,-0.46134937,-0.9134757,0.055344477,-0.21647257,0.00035382953,-0.234501135276144
Irele,2024,0.18108717,-0.0937348,-1.1890397,0.043976262,0.07615921,-0.08075176,0.005857768598331821
Owo,2024,0.26200017,0.16555944,-1.2061135,0.24035089,-0.21995197,0.004002885,-0.2568201763502025
Dekina,2024,-1.0322202,-0.30906117,0.8453136,0.039767355,0.09271321,-0.106618755,-0.23793483390292194
Akoko North East,2024,0.17230846,0.364496,-1.1440183,-0.035214636,-0.13666958,0.0950035,-0.27313024482739884
Oluyole,2024,-0.2195389,-0.42254892,-0.44075683,-0.050738905,-0.36770648,0.056455217,-0.27313024482739884
Ogba/Egbema/Ndoni,2024,1.0023346,0.38667202,-0.3714254,0.21934418,0.35542983,0.090436436,-0.22162476542572557
Ovia South-West,2024,-0.23246834,-0.028366953,-1.2707846,0.28233117,-0.30910328,-0.16467015,0.12718178674449557
Ndokwa East,2024,0.16921651,0.59834135,-0.743334,0.20065252,-0.054846924,-0.15336427,0.1998617410113015
Saki East,2024,0.52065533,0.6266818,-1.1926764,0.3004772,0.16550852,-0.12152263,0.03189664985139992
Onicha,2024,-0.24145801,-0.3922476,-1.0318991,-0.27479368,0.34402624,0.085317254,-0.27313024482739884
Ethiope East,2024,0.95687824,0.033485215,-1.1862152,-0.17548291,0.06592324,0.12117977,-0.27313024482739884
Obi,2024,-0.5427893,0.5176905,1.1369545,0.029176697,0.0040693204,-0.055265557,0.051354275403143385
Oyo East,2024,0.22666931,0.36349547,-0.84100264,-0.24577808,-0.15742056,0.11667076,-0.27313024482739884
Ivo,2024,-0.5254303,-0.55431366,0.76098293,-0.049765125,0.35631958,0.108273186,-0.27313024482739884
Etsako East,2024,0.14579503,0.55306786,-0.95257485,0.22602585,-0.055468284,-0.07776382,-0.21075138644092758
Oshimili South,2024,0.2502575,0.6120592,-1.2174815,0.21678455,-0.34290886,0.1520865,-0.2221970485301885
Izzi,2024,-0.57797605,-0.14311738,-0.93147236,-0.15483855,0.11578959,-0.051482562,-0.2531003361711925
Isoko South,2024,1.0729041,0.61397594,-1.1589144,0.06390716,0.2632746,0.08354275,-0.26139844118590666
Ezza South,2024,-1.1008871,-0.40813753,0.22915116,-0.26421192,0.3968539,0.07962491,-0.27313024482739884
Ofu,2024,-0.7251133,0.18144143,0.882493,-0.03278469,0.035628684,-0.07530709,-0.1632518887704956
Aniocha North,2024,0.4155754,0.15671498,-1.255749,-0.16623898,-0.21386756,0.016225746,-0.2176187836944843
Aniocha South,2024,0.50809485,0.59271467,-1.2240925,0.077184156,-0.36865816,-0.07851423,-0.26540442291714794
